expiration,ttm,log_moneyness,w_svi,iv_smooth
2026-04-10,0.019178082191780823,-0.1036319545084638,0.003338000003062232,0.41719642532328904
2026-04-10,0.019178082191780823,-0.10287256504145595,0.0033234264260299314,0.41628469748151326
2026-04-10,0.019178082191780823,-0.1021131755744481,0.0033088617998325107,0.4153715302402462
2026-04-10,0.019178082191780823,-0.10135378610744025,0.003294306262198206,0.41445692274906054
2026-04-10,0.019178082191780823,-0.1005943966404324,0.0032797599535780275,0.413540874306619
2026-04-10,0.019178082191780823,-0.09983500717342457,0.0032652230172101736,0.41262338436637236
2026-04-10,0.019178082191780823,-0.09907561770641672,0.003250695599186194,0.411704452542452
2026-04-10,0.019178082191780823,-0.09831622823940887,0.003236177848518923,0.41078407861576255
2026-04-10,0.019178082191780823,-0.09755683877240102,0.0032216699172122566,0.409862262540282
2026-04-10,0.019178082191780823,-0.09679744930539319,0.0032071719603328146,0.40893900444957687
2026-04-10,0.019178082191780823,-0.09603805983838534,0.0031926841360835467,0.4080143046635383
2026-04-10,0.019178082191780823,-0.0952786703713775,0.0031782066058793396,0.407088163695349
2026-04-10,0.019178082191780823,-0.09451928090436965,0.0031637395344246825,0.40616058225868695
2026-04-10,0.019178082191780823,-0.0937598914373618,0.003149283089793454,0.40523156127517485
2026-04-10,0.019178082191780823,-0.09300050197035395,0.0031348374435108866,0.40430110188208446
2026-04-10,0.019178082191780823,-0.0922411125033461,0.003120402770637776,0.40336920544030275
2026-04-10,0.019178082191780823,-0.09148172303633825,0.0031059792498570053,0.40243587354257127
2026-04-10,0.019178082191780823,-0.0907223335693304,0.003091567063562442,0.4015011080220063
2026-04-10,0.019178082191780823,-0.08996294410232256,0.0030771663979502826,0.4005649109609101
2026-04-10,0.019178082191780823,-0.08920355463531471,0.003062777443112915,0.3996272846998838
2026-04-10,0.019178082191780823,-0.08844416516830686,0.0030484003931353747,0.398688231847251
2026-04-10,0.019178082191780823,-0.08768477570129901,0.0030340354461944647,0.3977477552888046
2026-04-10,0.019178082191780823,-0.08692538623429118,0.0030196828046606234,0.39680585819788633
2026-04-10,0.019178082191780823,-0.08616599676728333,0.0030053426752026068,0.39586254404581095
2026-04-10,0.019178082191780823,-0.08540660730027548,0.0029910152688950877,0.39491781661264785
2026-04-10,0.019178082191780823,-0.08464721783326763,0.0029767008013292374,0.39397167999837096
2026-04-10,0.019178082191780823,-0.0838878283662598,0.0029623994927263806,0.3930241386343899
2026-04-10,0.019178082191780823,-0.08312843889925195,0.002948111568054819,0.3920751972954767
2026-04-10,0.019178082191780823,-0.0823690494322441,0.0029338372571499054,0.3911248611120998
2026-04-10,0.019178082191780823,-0.08160965996523625,0.002919576794837466,0.3901731355831802
2026-04-10,0.019178082191780823,-0.0808502704982284,0.002905330421060664,0.3892200265892843
2026-04-10,0.019178082191780823,-0.08009088103122056,0.002891098381010405,0.3882655404062677
2026-04-10,0.019178082191780823,-0.07933149156421271,0.00287688092525938,0.3873096837193856
2026-04-10,0.019178082191780823,-0.07857210209720486,0.002862678309899854,0.3863524636378857
2026-04-10,0.019178082191780823,-0.07781271263019701,0.002848490796685299,0.38539388771009964
2026-04-10,0.019178082191780823,-0.07705332316318916,0.002834318653175981,0.3844339639390495
2026-04-10,0.019178082191780823,-0.07629393369618132,0.002820162152888615,0.38347270079858814
2026-04-10,0.019178082191780823,-0.07553454422917348,0.0028060215754501954,0.3825101072500888
2026-04-10,0.019178082191780823,-0.07477515476216563,0.002791897206756108,0.3815461927597045
2026-04-10,0.019178082191780823,-0.07401576529515778,0.0027777893391326665,0.3805809673162153
2026-04-10,0.019178082191780823,-0.07325637582814994,0.0027636982715041575,0.3796144414494824
2026-04-10,0.019178082191780823,-0.07249698636114209,0.002749624309564544,0.37864662624952994
2026-04-10,0.019178082191780823,-0.07173759689413424,0.002735567765953936,0.3776775333862751
2026-04-10,0.019178082191780823,-0.07097820742712639,0.0027215289604399576,0.37670717512992663
2026-04-10,0.019178082191780823,-0.07021881796011854,0.0027075082201041363,0.37573556437207456
2026-04-10,0.019178082191780823,-0.0694594284931107,0.0026935058795334492,0.3747627146474932
2026-04-10,0.019178082191780823,-0.06870003902610286,0.00267952228101715,0.3737886401566799
2026-04-10,0.019178082191780823,-0.06794064955909501,0.002665557774749013,0.3728133557891535
2026-04-10,0.019178082191780823,-0.06718126009208716,0.002651612719035132,0.3718368771475361
2026-04-10,0.019178082191780823,-0.06642187062507932,0.002637687480507403,0.3708592205724435
2026-04-10,0.019178082191780823,-0.06566248115807147,0.0026237824343428293,0.36988040316820797
2026-04-10,0.019178082191780823,-0.06490309169106362,0.0026098979644887913,0.36890044282946133
2026-04-10,0.019178082191780823,-0.06414370222405577,0.00259603446389441,0.367919358268602
2026-04-10,0.019178082191780823,-0.06338431275704792,0.002582192334748152,0.3669371690441752
2026-04-10,0.019178082191780823,-0.06262492329004009,0.00256837198872181,0.3659538955901921
2026-04-10,0.019178082191780823,-0.06186553382303224,0.0025545738472209883,0.3649695592464157
2026-04-10,0.019178082191780823,-0.06110614435602439,0.0025407983416422504,0.3639841822896432
2026-04-10,0.019178082191780823,-0.06034675488901654,0.0025270459136370388,0.3629977879660109
2026-04-10,0.019178082191780823,-0.059587365422008695,0.0025133170153825266,0.3620104005243539
2026-04-10,0.019178082191780823,-0.05882797595500085,0.002499612109859507,0.3610220452506467
2026-04-10,0.019178082191780823,-0.058068586487993,0.002485931671137469,0.3600327485035565
2026-04-10,0.019178082191780823,-0.05730919702098515,0.0024722761846669777,0.35904253775113903
2026-04-10,0.019178082191780823,-0.0565498075539773,0.0024586461475794674,0.35805144160870545
2026-04-10,0.019178082191780823,-0.05579041808696947,0.002445042068994588,0.35705948987789227
2026-04-10,0.019178082191780823,-0.05503102861996162,0.0024314644703351835,0.3560667135869629
2026-04-10,0.019178082191780823,-0.05427163915295377,0.002417913885650034,0.35507314503237264
2026-04-10,0.019178082191780823,-0.05351224968594592,0.0024043908619444305,0.3540788178216251
2026-04-10,0.019178082191780823,-0.052752860218938075,0.002390895959518682,0.3530837669174512
2026-04-10,0.019178082191780823,-0.051993470751930226,0.002377429752314621,0.35208802868333866
2026-04-10,0.019178082191780823,-0.05123408128492238,0.0023639928282701795,0.35109164093044254
2026-04-10,0.019178082191780823,-0.05047469181791453,0.002350585789682072,0.35009464296590187
2026-04-10,0.019178082191780823,-0.049715302350906695,0.002337209253576627,0.3490970756425923
2026-04-10,0.019178082191780823,-0.04895591288389885,0.0023238638520887878,0.34809898141033874
2026-04-10,0.019178082191780823,-0.048196523416891,0.0023105502328492726,0.3471004043686134
2026-04-10,0.019178082191780823,-0.04743713394988315,0.002297269059379883,0.34610139032074266
2026-04-10,0.019178082191780823,-0.0466777444828753,0.0022840210114969096,0.3451019868296435
2026-04-10,0.019178082191780823,-0.045918355015867454,0.0022708067857225723,0.3441022432751096
2026-04-10,0.019178082191780823,-0.045158965548859606,0.0022576270957043957,0.3431022109126634
2026-04-10,0.019178082191780823,-0.04439957608185176,0.002244482672642401,0.34210194293398993
2026-04-10,0.019178082191780823,-0.04364018661484391,0.0022313742657239454,0.34110149452896193
2026-04-10,0.019178082191780823,-0.042880797147836075,0.002218302642566034,0.3401009229492669
2026-04-10,0.019178082191780823,-0.04212140768082823,0.002205268589664848,0.3391002875736383
2026-04-10,0.019178082191780823,-0.04136201821382038,0.0021922729128522403,0.3380996499746926
2026-04-10,0.019178082191780823,-0.04060262874681253,0.002179316437758861,0.3370990739873674
2026-04-10,0.019178082191780823,-0.03984323927980468,0.002166400010283549,0.33609862577895094
2026-04-10,0.019178082191780823,-0.039083849812796834,0.0021535244970685664,0.3350983739206885
2026-04-10,0.019178082191780823,-0.038324460345788985,0.0021406907859801943,0.33409838946094284
2026-04-10,0.019178082191780823,-0.03756507087878114,0.0021278997865941435,0.3330987459998831
2026-04-10,0.019178082191780823,-0.0368056814117733,0.002115152430685171,0.3320995197656629
2026-04-10,0.019178082191780823,-0.036046291944765455,0.002102449672720214,0.3311007896920466
2026-04-10,0.019178082191780823,-0.035286902477757606,0.0020897924903542846,0.3301026374974292
2026-04-10,0.019178082191780823,-0.03452751301074976,0.0020771818849282704,0.32910514776518696
2026-04-10,0.019178082191780823,-0.03376812354374191,0.002064618881967717,0.3281084080252868
2026-04-10,0.019178082191780823,-0.03300873407673406,0.0020521045316815503,0.3271125088370679
2026-04-10,0.019178082191780823,-0.03224934460972621,0.0020396399094596124,0.326117543873099
2026-04-10,0.019178082191780823,-0.031489955142718365,0.002027226116367769,0.3251236100040009
2026-04-10,0.019178082191780823,-0.030730565675710517,0.002014864279639236,0.32413080738410915
2026-04-10,0.019178082191780823,-0.029971176208702682,0.002002555553160637,0.3231392395378351
2026-04-10,0.019178082191780823,-0.029211786741694834,0.0019903011179512,0.3221490134465699
2026-04-10,0.019178082191780823,-0.028452397274686986,0.0019781021826333397,0.32116023963595514
2026-04-10,0.019178082191780823,-0.027693007807679137,0.0019659599838927483,0.3201730322633268
2026-04-10,0.019178082191780823,-0.02693361834067129,0.001953875786925954,0.31918750920511846
2026-04-10,0.019178082191780823,-0.02617422887366344,0.0019418508858731558,0.31820379214398836
2026-04-10,0.019178082191780823,-0.025414839406655593,0.001929886604233981,0.31722200665541184
2026-04-10,0.019178082191780823,-0.024655449939647744,0.0019179842952636353,0.31624228229345813
2026-04-10,0.019178082191780823,-0.02389606047263991,0.0019061453423467375,0.31526475267544335
2026-04-10,0.019178082191780823,-0.023136671005632062,0.0018943711593459515,0.3142895555651263
2026-04-10,0.019178082191780823,-0.022377281538624214,0.001882663190922344,0.3133168329540872
2026-04-10,0.019178082191780823,-0.021617892071616365,0.0018710229128241786,0.31234673114089667
2026-04-10,0.019178082191780823,-0.020858502604608517,0.0018594518321406912,0.31137940080765786
2026-04-10,0.019178082191780823,-0.02009911313760067,0.0018479514875171655,0.31041499709346826
2026-04-10,0.019178082191780823,-0.01933972367059282,0.0018365234493274325,0.30945367966431997
2026-04-10,0.019178082191780823,-0.018580334203584986,0.001825169319799712,0.30849561277892124
2026-04-10,0.019178082191780823,-0.017820944736577138,0.0018138907330915097,0.3075409653498912
2026-04-10,0.019178082191780823,-0.01706155526956929,0.0018026893553090852,0.30658991099974386
2026-04-10,0.019178082191780823,-0.01630216580256144,0.0017915668844667972,0.30564262811104387
2026-04-10,0.019178082191780823,-0.015542776335553593,0.0017805250503814597,0.3046992998700833
2026-04-10,0.019178082191780823,-0.014783386868545745,0.001769565614496637,0.30376011430339295
2026-04-10,0.019178082191780823,-0.014023997401537897,0.0017586903696316628,0.30282526430636925
2026-04-10,0.019178082191780823,-0.013264607934530048,0.0017479011396499765,0.3018949476632657
2026-04-10,0.019178082191780823,-0.0125052184675222,0.001737199779041279,0.3009693670577662
2026-04-10,0.019178082191780823,-0.011745829000514352,0.0017265881724118338,0.30004873007332833
2026-04-10,0.019178082191780823,-0.010986439533506503,0.00171606823387721,0.29913324918245804
2026-04-10,0.019178082191780823,-0.010227050066498655,0.001705641906351649,0.2982231417240529
2026-04-10,0.019178082191780823,-0.009467660599490807,0.0016953111607282403,0.29731862986793134
2026-04-10,0.019178082191780823,-0.008708271132482959,0.00168507799494408,0.2964199405656463
2026-04-10,0.019178082191780823,-0.00794888166547511,0.001674944432924659,0.2955273054866747
2026-04-10,0.019178082191780823,-0.00718949219846729,0.001664912523401799,0.2946409609390619
2026-04-10,0.019178082191780823,-0.006430102731459442,0.0016549843385996331,0.29376114777360635
2026-04-10,0.019178082191780823,-0.005670713264451593,0.00164516197278332,0.2928881112706722
2026-04-10,0.019178082191780823,-0.004911323797443745,0.0016354475406654607,0.29202210100873555
2026-04-10,0.019178082191780823,-0.004151934330435897,0.0016258431756655182,0.29116337071379067
2026-04-10,0.019178082191780823,-0.0033925448634280486,0.0016163510280179684,0.29031217808877946
2026-04-10,0.019178082191780823,-0.0026331553964202004,0.0016069732627253751,0.28946878462224607
2026-04-10,0.019178082191780823,-0.001873765929412352,0.001597712057353175,0.28863345537547613
2026-04-10,0.019178082191780823,-0.0011143764624045038,0.0015885695996635885,0.2878064587474441
2026-04-10,0.019178082191780823,-0.00035498699539665557,0.0015795480850868309,0.28698806621697037
2026-04-10,0.019178082191780823,0.0004044024716111927,0.0015706497140286074,0.2861785520615811
2026-04-10,0.019178082191780823,0.001163791938619041,0.0015618766890138046,0.28537819305266743
2026-04-10,0.019178082191780823,0.0019231814056268892,0.0015532312116672844,0.2845872681266576
2026-04-10,0.019178082191780823,0.0026825708726347375,0.0015447154795337815,0.28380605803204767
2026-04-10,0.019178082191780823,0.0034419603396425857,0.0015363316827400873,0.28303484495228093
2026-04-10,0.019178082191780823,0.004201349806650434,0.0015280820005039329,0.2822739121046221
2026-04-10,0.019178082191780823,0.004960739273658282,0.0015199685974953423,0.2815235433153479
2026-04-10,0.019178082191780823,0.005720128740666103,0.001511993620057581,0.2807840225717515
2026-04-10,0.019178082191780823,0.006479518207673951,0.001504159192296294,0.28005563355165886
2026-04-10,0.019178082191780823,0.007238907674681799,0.0014964674120469057,0.27933865913135425
2026-04-10,0.019178082191780823,0.007998297141689648,0.0014889203467318502,0.27863338087302497
2026-04-10,0.019178082191780823,0.008757686608697496,0.001481520029120751,0.27794007849305374
2026-04-10,0.019178082191780823,0.009517076075705344,0.001474268453008167,0.2772590293127094
2026-04-10,0.019178082191780823,0.010276465542713192,0.0014671675688250202,0.27659050769300825
2026-04-10,0.019178082191780823,0.01103585500972104,0.0014602192792012734,0.2759347844557439
2026-04-10,0.019178082191780823,0.011795244476728889,0.0014534254344987915,0.2752921262928992
2026-04-10,0.019178082191780823,0.012554633943736737,0.0014467878283346194,0.2746627951668674
2026-04-10,0.019178082191780823,0.013314023410744585,0.0014403081931160815,0.2740470477041096
2026-04-10,0.019178082191780823,0.014073412877752434,0.0014339881956101314,0.2734451345850618
2026-04-10,0.019178082191780823,0.014832802344760282,0.001427829432570275,0.2728572999332776
2026-04-10,0.019178082191780823,0.01559219181176813,0.0014218334264450684,0.2722837807069387
2026-04-10,0.019178082191780823,0.01635158127877598,0.001416001621192686,0.27172480609599176
2026-04-10,0.019178082191780823,0.017110970745783827,0.001410335378226326,0.27118059692826973
2026-04-10,0.019178082191780823,0.017870360212791675,0.0014048359725152507,0.2706513650880215
2026-04-10,0.019178082191780823,0.018629749679799495,0.0013995045888660323,0.2701373129503115
2026-04-10,0.019178082191780823,0.019389139146807344,0.0013943423184081096,0.26963863283475215
2026-04-10,0.019178082191780823,0.020148528613815192,0.0013893501553070013,0.26915550648199515
2026-04-10,0.019178082191780823,0.02090791808082304,0.001384528993727523,0.2686881045563386
2026-04-10,0.019178082191780823,0.02166730754783089,0.00137987962506807,0.26823658617769436
2026-04-10,0.019178082191780823,0.022426697014838737,0.0013754027354855106,0.26780109848601424
2026-04-10,0.019178082191780823,0.023186086481846585,0.0013710989037284426,0.26738177624108983
2026-04-10,0.019178082191780823,0.023945475948854433,0.001366968599294593,0.26697874146041944
2026-04-10,0.019178082191780823,0.02470486541586228,0.0013630121809259151,0.2665921030975864
2026-04-10,0.019178082191780823,0.02546425488287013,0.0013592298954525715,0.26622195676330696
2026-04-10,0.019178082191780823,0.026223644349877978,0.0013556218769944597,0.26586838449099953
2026-04-10,0.019178082191780823,0.026983033816885826,0.0013521881465262896,0.2655314545483926
2026-04-10,0.019178082191780823,0.027742423283893675,0.0013489286118094997,0.26521122129633834
2026-04-10,0.019178082191780823,0.028501812750901523,0.001345843067691527,0.2649077250956338
2026-04-10,0.019178082191780823,0.02926120221790937,0.0013429311967701686,0.2646209922622789
2026-04-10,0.019178082191780823,0.03002059168491722,0.0013401925704180219,0.2643510350712201
2026-04-10,0.019178082191780823,0.030779981151925068,0.0013376266501593228,0.26409785180825707
2026-04-10,0.019178082191780823,0.03153937061893289,0.0013352327893889125,0.26386142686941705
2026-04-10,0.019178082191780823,0.032298760085940736,0.0013330102354206295,0.2636417309067444
2026-04-10,0.019178082191780823,0.033058149552948585,0.0013309581318501629,0.2634387210191149
2026-04-10,0.019178082191780823,0.03381753901995643,0.0013290755212153026,0.2632523409863584
2026-04-10,0.019178082191780823,0.03457692848696428,0.0013273613479346958,0.26308252154468403
2026-04-10,0.019178082191780823,0.03533631795397213,0.0013258144615045648,0.2629291807011283
2026-04-10,0.019178082191780823,0.03609570742097998,0.0013244336199314945,0.2627922240845133
2026-04-10,0.019178082191780823,0.036855096887987826,0.0013232174933782797,0.2626715453301959
2026-04-10,0.019178082191780823,0.037614486354995674,0.0013221646679989763,0.2625670264957193
2026-04-10,0.019178082191780823,0.03837387582200352,0.001321273649938731,0.26247853850434455
2026-04-10,0.019178082191780823,0.03913326528901137,0.0013205428694736392,0.26240594161333813
2026-04-10,0.019178082191780823,0.03989265475601922,0.0013199706852658312,0.2623490859038306
2026-04-10,0.019178082191780823,0.04065204422302707,0.0013195553887091638,0.2623078117890301
2026-04-10,0.019178082191780823,0.041411433690034916,0.0013192952083413002,0.26228195053757775
2026-04-10,0.019178082191780823,0.042170823157042764,0.0013191883142985908,0.2622713248088665
2026-04-10,0.019178082191780823,0.04293021262405061,0.0013192328227909715,0.26227574919721
2026-04-10,0.019178082191780823,0.04368960209105846,0.0013194268005750744,0.2622950307818338
2026-04-10,0.019178082191780823,0.04444899155806628,0.0013197682694048756,0.26232896967977865
2026-04-10,0.019178082191780823,0.04520838102507413,0.0013202552104404496,0.2623773595989356
2026-04-10,0.019178082191780823,0.04596777049208198,0.0013208855685967451,0.26243998838858706
2026-04-10,0.019178082191780823,0.046727159959089826,0.0013216572568157303,0.2625166385849916
2026-04-10,0.019178082191780823,0.047486549426097674,0.0013225681602467188,0.26260708794972776
2026-04-10,0.019178082191780823,0.04824593889310552,0.001323616140321213,0.26271110999869984
2026-04-10,0.019178082191780823,0.04900532836011337,0.001324799038710118,0.262828474519897
2026-04-10,0.019178082191780823,0.04976471782712122,0.0013261146811526956,0.2629589480781944
2026-04-10,0.019178082191780823,0.05052410729412907,0.0013275608811481334,0.2631022945056783
2026-04-10,0.019178082191780823,0.051283496761136915,0.0013291354435020517,0.26325827537617036
2026-04-10,0.019178082191780823,0.052042886228144764,0.0013308361677216956,0.26342665046281827
2026-04-10,0.019178082191780823,0.05280227569515261,0.0013326608512548934,0.26360717817779983
2026-04-10,0.019178082191780823,0.05356166516216046,0.0013346072925691575,0.26379961599336893
2026-04-10,0.019178082191780823,0.05432105462916831,0.0013366732940684983,0.2640037208436388
2026-04-10,0.019178082191780823,0.05508044409617616,0.0013388566648466476,0.2642192495066567
2026-04-10,0.019178082191780823,0.055839833563184005,0.001341155223276423,0.26444595896647616
2026-04-10,0.019178082191780823,0.05659922303019185,0.001343566799435914,0.26468360675507024
2026-04-10,0.019178082191780823,0.057358612497199674,0.0013460892373730264,0.26493195127405683
2026-04-10,0.019178082191780823,0.05811800196420752,0.0013487203972107002,0.2651907520963261
2026-04-10,0.019178082191780823,0.05887739143121537,0.0013514581570957904,0.26545977024776235
2026-04-10,0.019178082191780823,0.05963678089822322,0.0013543004149952059,0.2657387684693507
2026-04-10,0.019178082191780823,0.06039617036523107,0.0013572450903434185,0.26602751146003883
2026-04-10,0.019178082191780823,0.061155559832238915,0.0013602901255458902,0.266325766100801
2026-04-10,0.019178082191780823,0.06191494929924676,0.0013634334873433348,0.26663330166040966
2026-04-10,0.019178082191780823,0.06267433876625461,0.0013666731680420283,0.2669498899834789
2026-04-10,0.019178082191780823,0.06343372823326246,0.0013700071866156098,0.26727530566138236
2026-04-10,0.019178082191780823,0.06419311770027031,0.0013734335896839916,0.26760932618668926
2026-04-10,0.019178082191780823,0.06495250716727816,0.0013769504523751122,0.2679517320917855
2026-04-10,0.019178082191780823,0.065711896634286,0.0013805558790753376,0.26830230707237107
2026-04-10,0.019178082191780823,0.06647128610129385,0.0013842480040743364,0.26866083809653624
2026-04-10,0.019178082191780823,0.0672306755683017,0.001388024992110241,0.2690271155001289
2026-04-10,0.019178082191780823,0.06799006503530955,0.0013918850388208565,0.2694009330691267
2026-04-10,0.019178082191780823,0.0687494545023174,0.0013958263711065972,0.2697820881097261
2026-04-10,0.019178082191780823,0.06950884396932525,0.0013998472474107183,0.2701703815068537
2026-04-10,0.019178082191780823,0.07026823343633307,0.0014039459579222873,0.2705656177717959
2026-04-10,0.019178082191780823,0.07102762290334091,0.0014081208247071818,0.27096760507962714
2026-04-10,0.019178082191780823,0.07178701237034876,0.0014123702017722391,0.2713761552971045
2026-04-10,0.019178082191780823,0.07254640183735661,0.0014166924750675033,0.27179108400167495
2026-04-10,0.019178082191780823,0.07330579130436446,0.0014210860624313268,0.2722122104922225
2026-04-10,0.019178082191780823,0.07406518077137231,0.0014255494134828891,0.27263935779216114
2026-04-10,0.019178082191780823,0.07482457023838016,0.001430081009466494,0.2730723526454561
2026-04-10,0.019178082191780823,0.075583959705388,0.0014346793630518027,0.27351102550613093
2026-04-10,0.019178082191780823,0.07634334917239585,0.001439343018093957,0.2739552105217969
2026-04-10,0.019178082191780823,0.0771027386394037,0.0014440705493573383,0.27440474551171107
2026-04-10,0.019178082191780823,0.07786212810641155,0.001448860562206511,0.27485947193985105
2026-04-10,0.019178082191780823,0.0786215175734194,0.0014537116922676966,0.27531923488346327
2026-04-10,0.019178082191780823,0.07938090704042725,0.0014586226050639273,0.27578388299752127
2026-04-10,0.019178082191780823,0.0801402965074351,0.001463591995626835,0.27625326847550463
2026-04-10,0.019178082191780823,0.08089968597444294,0.0014686185880878567,0.2767272470068852
2026-04-10,0.019178082191780823,0.08165907544145079,0.0014737011352514377,0.27720567773168375
2026-04-10,0.019178082191780823,0.08241846490845864,0.0014788384181526663,0.2776884231924394
2026-04-10,0.019178082191780823,0.08317785437546646,0.0014840292456015775,0.2781753492839096
2026-05-01,0.07671232876712329,-0.14387959625987967,0.015569840926689485,0.4505152581149112
2026-05-01,0.07671232876712329,-0.1429669976422655,0.015528265063724957,0.4499133546846075
2026-05-01,0.07671232876712329,-0.1420543990246513,0.01548675862708311,0.4493116520573178
2026-05-01,0.07671232876712329,-0.14114180040703714,0.015445322088352111,0.4487101578910266
2026-05-01,0.07671232876712329,-0.14022920178942294,0.015403955921667668,0.4481088799216061
2026-05-01,0.07671232876712329,-0.13931660317180877,0.015362660603702687,0.4475078259631525
2026-05-01,0.07671232876712329,-0.13840400455419458,0.015321436613656168,0.44690700390831156
2026-05-01,0.07671232876712329,-0.1374914059365804,0.015280284433241368,0.4463064217285946
2026-05-01,0.07671232876712329,-0.1365788073189662,0.015239204546673225,0.4457060874746835
2026-05-01,0.07671232876712329,-0.13566620870135204,0.015198197440655004,0.4451060092767258
2026-05-01,0.07671232876712329,-0.13475361008373785,0.015157263604364141,0.444506195344617
2026-05-01,0.07671232876712329,-0.13384101146612368,0.015116403529437331,0.443906653968273
2026-05-01,0.07671232876712329,-0.13292841284850948,0.015075617709954752,0.44330739351788895
2026-05-01,0.07671232876712329,-0.1320158142308953,0.015034906642423507,0.44270842244418696
2026-05-01,0.07671232876712329,-0.13110321561328112,0.014994270825760192,0.4421097492786503
